id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo,party_dem,model_v2_score
1246,0.0,2,5,1,54.0,2,1.0,0.0,0.0,0.26075387,0.02665051,77557.0,350.43677,0,44.5,0,0,0,3,0,0,0,0,0,0,0,0,0.50055128,0,0.20378939512469454
1247,,2,6,1,64.0,2,1.0,0.0,0.0,0.12236629,0.06695464,48125.0,504.42505,0,50.7,0,1,1,6,0,1,0,0,0,0,0,0,0.59065443,0,
1248,0.0,2,5,1,60.0,2,0.0,1.0,0.0,0.09897959,0.1,48047.0,779.09064,0,36.7,1,1,1,9,0,1,0,0,0,0,0,0,0.38805002,0,0.23035839361624574
1249,1.0,2,8,1,73.0,1,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526.0,8.5937424,0,44.1,0,0,0,1,0,1,0,0,0,0,0,0,0.43708655,1,0.8662682022660654
1250,1.0,2,6,1,59.0,1,1.0,0.0,0.0,0.30434781,0.0268595,96208.0,609.64972,0,51.8,0,0,0,2,0,0,1,0,0,1,1,0,0.44180751,1,0.8369227892397432
1251,0.0,3,2,0,59.0,2,1.0,0.0,0.0,0.13809525,0.04172877,40476.0,4334.1846,0,66.1,0,1,1,2,0,0,1,0,0,0,0,0,0.53921944,0,0.2124430633918766
1252,0.0,1,6,0,79.0,2,1.0,0.0,0.0,0.0954223,0.11096257,31650.0,3258.1213,0,68.1,0,0,0,7,0,0,0,0,0,0,0,1,0.56097561,0,0.1856805451004262
1253,1.0,2,1,0,54.0,1,1.0,0.0,0.0,0.18347107,0.03225806,56964.0,2995.1555,1,53.3,1,0,0,4,0,0,0,0,0,0,0,0,0.48958445,1,0.8608905809367596
1254,0.0,3,3,1,36.0,2,1.0,0.0,0.0,0.08736718,0.01453488,64141.0,662.87585,0,52.6,0,0,0,9,0,1,0,0,0,0,0,0,0.55418193,0,0.2598019697279629
1255,0.0,2,5,0,84.0,1,0.0,0.68728042,0.31271961,0.15672451,0.015612799999999998,56633.0,25.990067,0,32.8,0,0,1,10,0,0,0,0,0,0,0,0,0.28958484,1,0.8132377672487158
1256,1.0,2,5,0,50.0,1,1.0,0.0,0.0,0.35983828,0.03231939,65750.0,1188.8848,1,43.5,0,0,1,5,0,0,0,0,0,0,1,0,0.45587596,1,0.8584215508918546
1257,,3,6,1,66.0,1,1.0,0.0,0.0,0.16547619,0.04043546,71607.0,1316.8835,0,51.7,1,1,1,2,0,1,0,0,0,0,0,0,0.5194357,1,
1258,1.0,3,2,0,34.0,5,0.96010739,0.0,0.0398926,0.22123331,0.027894,64150.0,330.45126,0,59.0,0,0,0,4,0,0,0,0,1,0,0,0,0.74740666,0,0.23191063008456772
1259,,3,0,1,43.0,2,0.0,0.82820231,0.17179769,0.17514125,0.06366822,63594.0,92.795303,0,41.4,0,0,1,1,0,1,0,0,0,0,0,0,0.3464565,0,
1260,,3,9,1,57.0,2,1.0,0.0,0.0,0.16840836,0.04349817,53696.0,2460.5645,0,50.2,0,0,0,10,0,1,0,0,0,0,0,0,0.57447374,0,
1261,,2,4,0,62.0,5,1.0,0.0,0.0,0.18264841,0.02677747,50139.0,518.9753400000001,0,52.0,0,0,0,10,0,0,0,0,0,0,0,0,0.5076409000000001,0,
1262,0.0,2,0,0,58.0,2,0.0,0.0,1.0,0.03488372,0.0,64861.0,83.526291,0,45.1,0,0,1,7,0,1,0,0,0,0,0,0,0.28087145,0,0.18447988304535198
1263,0.0,3,5,1,55.0,2,1.0,0.0,0.0,0.05994672,0.01524778,33646.0,4079.2625,0,57.6,0,1,1,7,0,1,0,0,0,0,0,0,0.63724494,0,0.26185431010590293
1264,0.0,3,3,1,34.0,2,0.91910052,0.0,0.08089945,0.25410697,0.05022831,63578.0,27.444939,0,36.7,0,1,0,5,0,0,1,0,0,1,0,0,0.53106517,0,0.2652111360072041
1265,,1,2,1,81.0,1,1.0,0.0,0.0,0.03717472,0.08968125,28253.0,3362.8955,0,64.9,0,0,0,1,0,0,1,0,0,0,0,0,0.64553911,1,
1266,1.0,3,2,1,56.0,1,1.0,0.0,0.0,0.07672302,0.06615385,66458.0,2295.9233,1,51.7,1,0,1,8,0,0,0,0,0,0,0,0,0.54174215,1,0.8698989219177852
1267,,3,9,0,35.0,2,1.0,0.0,0.0,0.14863813,0.04212638,63529.0,2843.3276,0,52.5,0,0,0,1,0,1,0,0,0,0,0,0,0.47722584,0,
1268,1.0,3,4,1,82.0,1,1.0,0.0,0.0,0.21936989,0.0620384,63056.0,4201.4961,0,51.7,1,1,1,5,0,1,0,0,0,0,0,0,0.53725934,1,0.8347136937255346
1269,0.0,2,5,1,43.0,2,0.91388267,0.0,0.0861173,0.21953675,0.01011378,62198.0,69.45970200000001,0,50.6,1,0,0,4,0,0,0,0,0,0,0,0,0.53359157,0,0.24700534855506812
1270,1.0,2,6,1,23.0,2,0.0,0.0,1.0,0.11913358,0.06455863,36782.0,2.4081235,0,25.7,0,0,0,9,0,0,0,0,0,0,0,0,0.42996094,0,0.33562895504717005
1271,,2,9,1,69.0,2,0.0,0.0,1.0,0.05142857,0.03048781,42500.0,1.5972973999999998,0,32.7,0,0,1,2,0,0,0,0,0,0,0,0,0.40423405,0,
1272,,3,8,0,67.0,1,1.0,0.0,0.0,0.1392922,0.07252679,40504.0,3883.3704,0,68.3,0,0,0,3,0,0,1,0,0,1,0,0,0.53651381,1,
1273,0.0,2,9,0,47.0,2,0.0,1.0,0.0,0.13936429999999997,0.05611511,28641.0,465.39865,0,39.5,0,0,0,3,0,1,0,0,0,0,0,0,0.37274492,0,0.2539842271370679
1274,,3,9,1,70.0,2,1.0,0.0,0.0,0.10468319999999999,0.03505155,54509.0,263.60556,1,54.6,0,1,0,2,0,0,0,0,0,0,0,1,0.57167607,0,
1275,0.0,2,2,1,44.0,2,0.87824243,0.0,0.12175754,0.12453299999999999,0.02298288,65083.0,254.5546,0,44.2,0,0,1,6,0,0,0,0,0,0,0,0,0.52203697,0,0.24073168639712972
1276,0.0,1,9,0,75.0,2,1.0,0.0,0.0,0.06424345,0.03685742,56336.0,320.30869,0,60.6,0,0,0,2,0,0,1,0,0,0,0,0,0.49138343,0,0.16503108793396132
1277,1.0,3,8,1,55.0,1,1.0,0.0,0.0,0.09956236,0.08004926,51779.0,3567.5649,1,67.9,0,0,0,3,0,1,0,0,0,0,0,0,0.58363831,1,0.8833901455275359
1278,0.0,1,3,1,62.0,1,0.89912504,0.0,0.10087494,0.11487482,0.4246231,66875.0,203.62663,0,50.4,0,0,0,10,0,0,0,0,0,0,0,0,0.51271862,1,0.8612892548681254
1279,1.0,2,6,1,67.0,2,0.0,0.10176389999999999,0.8982360999999999,0.0498155,0.07651715,35938.0,0.09506865,0,28.1,0,0,0,7,0,0,0,0,0,0,1,0,0.42336315,0,0.23225268511438749
1280,1.0,2,7,0,49.0,1,1.0,0.0,0.0,0.3106547,0.07438017,76417.0,2095.1345,1,60.3,1,0,0,8,0,0,1,0,0,0,0,0,0.42699608,1,0.8496528219898848
1281,,1,4,0,80.0,2,1.0,0.0,0.0,0.25036496,0.01842871,51059.0,3673.1619,0,63.0,0,0,0,9,0,0,0,0,0,0,0,0,0.49640801,0,
1282,,2,6,1,73.0,1,1.0,0.0,0.0,0.35983828,0.03231939,65750.0,1188.8848,1,51.8,1,0,1,5,1,0,1,0,0,0,0,0,0.52508843,1,
1283,1.0,2,6,1,54.0,1,0.99703401,0.0,0.00296597,0.29125249,0.02893518,61356.0,890.1550900000001,0,52.1,1,0,1,5,0,0,0,0,0,0,0,0,0.54634577,1,0.8768538295612205
1284,,3,3,0,36.0,2,1.0,0.0,0.0,0.10096154,0.04244898,44233.0,4164.6357,0,59.9,0,0,1,10,0,0,1,0,0,0,1,0,0.53654683,0,
1285,0.0,3,4,1,53.0,2,1.0,0.0,0.0,0.14245284,0.06737588,75834.0,448.08829000000003,0,43.6,0,0,0,7,0,1,0,0,0,0,0,0,0.51153898,0,0.20788807284319982
1286,1.0,1,6,0,52.0,1,1.0,0.0,0.0,0.06020067,0.03868195,45365.0,1616.2366,0,67.8,0,0,0,7,0,0,0,0,0,0,0,0,0.53070688,1,0.8738737912949232
1287,1.0,2,2,1,49.0,1,1.0,0.0,0.0,0.16159496,0.0,74310.0,1521.4001,1,33.0,0,0,0,7,0,1,0,0,0,0,0,0,0.51685888,1,0.8723836877174047
1288,0.0,3,5,1,77.0,2,1.0,0.0,0.0,0.05994672,0.01524778,33646.0,4079.2625,0,67.9,0,0,0,7,0,0,0,0,0,0,0,0,0.63138521,0,0.21483839070872862
1289,,2,5,0,60.0,2,0.55473554,0.0,0.44526446,0.2388535,0.02982107,85000.0,73.336189,0,40.5,0,0,1,2,0,0,0,0,0,0,0,0,0.31806108,0,
1290,0.0,3,2,1,28.0,1,1.0,0.0,0.0,0.07078926,0.07410972,41556.0,4799.8271,0,69.4,0,0,0,7,0,0,0,0,0,0,0,1,0.62155539,1,0.9185149206059868
1291,1.0,3,5,0,59.0,1,1.0,0.0,0.0,0.24242425,0.02173913,63813.0,3149.468,1,50.4,0,0,0,1,0,0,0,0,0,0,0,0,0.46499652,1,0.8469582251391601
1292,1.0,1,7,1,52.0,1,1.0,0.0,0.0,0.14141414,0.05194805,59729.0,523.95825,0,62.4,1,1,1,3,0,0,0,0,0,0,0,0,0.55955362,1,0.8807030662375769
1293,0.0,2,4,0,80.0,2,1.0,0.0,0.0,0.18264841,0.02677747,50139.0,518.9753400000001,0,52.0,0,0,0,9,0,1,0,0,0,0,0,0,0.50247413,0,0.16348277113293067
1294,0.0,2,8,1,44.0,2,0.0,0.07540466,0.92459536,0.14004376,0.05115962,45441.0,7.4788542,0,38.1,0,0,0,6,0,0,0,0,0,0,0,0,0.39826873,0,0.26945704223478134
1295,0.0,3,2,1,38.0,2,0.84848487,0.0,0.15151516,0.15277120000000002,0.04597396,55191.0,240.34489,0,52.4,0,0,0,2,0,0,1,0,0,0,0,0,0.54520363,0,0.26861419197263386
1296,,3,5,0,46.0,1,1.0,0.0,0.0,0.11697248,0.07388749,50801.0,1386.0698,0,58.5,0,0,0,10,0,0,1,0,0,1,0,0,0.51314408,1,
1297,,3,3,0,37.0,2,0.93012744,0.0,0.06987259,0.15454261,0.04030028,77448.0,128.61081000000001,0,48.7,0,0,0,7,0,0,0,0,0,0,0,0,0.42117244,0,
1298,0.0,2,8,0,80.0,2,0.0,0.69512546,0.30487454,0.07888839,0.08483853,53710.0,15.003167000000001,0,35.2,1,0,0,10,0,1,0,0,0,0,0,0,0.30049536,0,0.15975592154013274
1299,1.0,2,9,0,64.0,1,0.0,1.0,0.0,0.09320906,0.03296703,31771.0,1111.9221,0,42.5,0,0,0,9,0,0,0,0,0,0,0,0,0.36192772,1,0.8697481249067979
1300,0.0,2,5,1,71.0,2,0.91388267,0.0,0.0861173,0.21953675,0.01011378,62198.0,69.45970200000001,0,44.9,0,0,0,6,0,1,0,0,0,0,1,0,0.52558184,0,0.19075489988041655
1301,0.0,2,5,1,59.0,2,0.0,0.89132506,0.10867493,0.27993393,0.0728972,72563.0,25.380922,0,36.7,0,1,1,4,0,0,0,0,0,0,0,0,0.3141059,0,0.2004760535840039
1302,,2,5,1,51.0,1,1.0,0.0,0.0,0.18090452,0.04306418,40090.0,952.9111300000001,0,54.6,0,0,0,7,0,0,0,0,0,0,1,0,0.61446083,1,
1303,1.0,3,2,0,63.0,2,1.0,0.0,0.0,0.22788605,0.03093923,65726.0,1009.4989,0,54.7,1,0,1,9,0,1,0,0,0,0,0,0,0.45885265,0,0.1748033850877717
1304,,2,2,0,58.0,1,1.0,0.0,0.0,0.26304349,0.03116883,65000.0,408.29645,0,47.6,1,0,0,2,0,0,1,0,0,1,0,0,0.46065876,1,
1305,,3,4,1,51.0,1,1.0,0.0,0.0,0.13144589999999998,0.03916084,63892.0,3190.1091,1,54.9,0,1,1,4,0,1,0,0,0,0,0,1,0.54823309,1,
1306,0.0,2,1,0,63.0,2,0.70210969,0.0,0.29789031,0.18427518,0.04881657,55982.0,92.705925,0,51.4,0,0,1,3,0,0,0,0,0,0,0,1,0.42831788,0,0.18589515152704786
1307,0.0,3,1,0,35.0,2,1.0,0.0,0.0,0.12555556,0.10377359,51058.0,4048.0771,0,55.2,0,0,0,8,0,0,0,0,0,0,0,1,0.51483226,0,0.24814789380649052
1308,0.0,3,1,1,53.0,2,1.0,0.0,0.0,0.11853620000000001,0.02419355,60321.0,2946.8896,0,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0.55892372,0,0.2282510017207383
1309,0.0,3,8,0,56.0,2,1.0,0.0,0.0,0.07059353,0.06356199,51054.0,3261.6436,0,59.6,0,0,0,6,0,0,0,0,0,0,0,0,0.51195341,0,0.2048370670500209
1310,,2,5,1,46.0,1,1.0,0.0,0.0,0.12665535,0.0438968,41354.0,2330.9534,0,55.2,1,1,1,5,0,1,0,0,0,0,0,0,0.61484688,1,
1311,,3,0,0,81.0,1,0.0,0.0,1.0,0.11328125,0.06263048,45076.0,0.55439341,0,56.1,0,0,0,8,0,1,0,0,0,0,0,0,0.32089362,1,
1312,0.0,2,9,1,51.0,2,0.0,0.0,1.0,0.21451613,0.08923884,57500.0,26.965288,0,36.4,0,0,0,9,0,0,0,0,0,0,0,0,0.35885608,0,0.236334803469619
1313,,2,5,0,87.0,2,0.55473554,0.0,0.44526446,0.2388535,0.02982107,85000.0,73.336189,0,43.6,0,0,0,10,0,0,0,0,0,0,0,0,0.31137464,0,
1314,0.0,2,6,1,66.0,5,0.0,0.41196293,0.58803707,0.31501058,0.01727116,96070.0,71.191086,0,45.0,0,0,0,10,0,0,1,0,0,0,0,0,0.25478759,0,0.16151465107035212
1315,,1,3,1,48.0,1,1.0,0.0,0.0,0.1749623,0.01644737,61806.0,2843.2839,0,52.9,0,1,1,4,0,0,0,0,0,0,0,0,0.55325091,1,
1316,1.0,1,7,0,69.0,1,1.0,0.0,0.0,0.0259344,0.1439206,32679.0,1325.6094,1,92.8,0,0,0,9,0,0,0,0,1,0,0,1,0.81557685,1,0.8620864111628704
1317,0.0,1,7,0,48.0,5,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,57.2,0,1,1,3,0,0,0,0,0,0,0,0,0.37866384,0,0.23465958190238514
1318,1.0,1,5,1,65.0,1,1.0,0.0,0.0,0.0960068,0.08873874,30625.0,3669.8572,0,63.8,0,0,1,2,0,0,0,0,0,0,1,0,0.64057738,1,0.8879379968886549
1319,1.0,2,8,1,75.0,1,0.0,0.45156482,0.54843515,0.12210526,0.03960396,36667.0,43.578896,0,33.3,1,0,1,7,0,1,0,0,0,0,1,0,0.41579896,1,0.870488842208484
1320,,3,4,0,69.0,1,1.0,0.0,0.0,0.12170754,0.03729604,79733.0,613.6496599999999,1,46.4,0,0,1,5,0,1,0,0,0,0,0,0,0.42139724,1,
1321,0.0,1,3,1,34.0,2,1.0,0.0,0.0,0.0940171,0.04029062,55742.0,1043.4486,0,52.1,0,0,0,4,0,1,0,0,0,0,1,0,0.57867724,0,0.27713857474790343
1322,0.0,2,1,0,27.0,2,1.0,0.0,0.0,0.06185567,0.02088167,41594.0,2634.3464,0,57.1,0,0,0,8,0,0,0,0,0,0,0,0,0.54903966,0,0.2806581031025717
1323,,3,3,1,47.0,2,0.91910052,0.0,0.08089945,0.25410697,0.05022831,63578.0,27.444939,0,52.2,0,0,0,9,0,1,0,0,0,0,0,0,0.52734596,0,
1324,1.0,3,1,0,39.0,1,1.0,0.0,0.0,0.16722091,0.04582651,58152.0,2367.1724,0,55.4,1,0,1,4,0,1,0,0,0,0,0,0,0.49105743,1,0.8798055914933205
1325,0.0,2,2,1,61.0,2,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,44.6,1,0,0,6,0,1,0,0,0,0,0,0,0.38921595,0,0.18692938172283724
1326,,3,1,0,63.0,2,1.0,0.0,0.0,0.1796875,0.05769231,35000.0,1224.2357,0,52.8,0,0,0,9,0,0,0,0,0,0,0,0,0.55198097,0,
1327,,3,2,1,51.0,2,1.0,0.0,0.0,0.22788605,0.03093923,65726.0,1009.4989,0,54.7,0,0,0,1,0,1,0,0,0,0,0,0,0.53808171,0,
1328,1.0,3,0,0,60.0,5,1.0,0.0,0.0,0.1664,0.04628262,60329.0,3334.4209,0,55.3,0,0,0,6,0,0,0,0,0,0,1,0,0.47861454,0,0.18618649834751216
1329,1.0,1,8,0,45.0,1,1.0,0.0,0.0,0.09728657,0.07573099,28998.0,7431.0376,1,70.7,0,1,1,9,0,0,0,0,0,0,0,0,0.57848847,1,0.8951383452311699
1330,,1,7,1,32.0,1,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,58.5,0,0,0,4,0,1,0,0,0,0,0,0,0.45684627,1,
1331,1.0,1,7,0,62.0,1,1.0,0.0,0.0,0.04480287,0.16976456,30529.0,1968.1021,0,86.8,1,0,0,2,0,0,0,0,0,0,0,0,0.57101846,1,0.8734600943830688
1332,0.0,1,3,0,33.0,2,1.0,0.0,0.0,0.0940171,0.04029062,55742.0,1043.4486,0,58.7,0,0,0,4,0,0,0,0,0,0,0,0,0.50367212,0,0.24582791737082618
1333,,2,2,1,64.0,1,0.8170163,0.0,0.18298368,0.28099173,0.03583502,74384.0,225.86587999999998,1,40.2,0,0,1,10,0,0,0,0,0,0,0,0,0.46801716,1,
1334,1.0,1,1,1,72.0,1,1.0,0.0,0.0,0.14322747,0.05658784,69038.0,2781.0137,0,54.8,0,0,1,4,0,1,0,0,0,0,0,0,0.52629942,1,0.8444024093428424
1335,,3,0,0,67.0,1,0.0,0.5490064,0.4509936,0.14824903,0.09845889999999999,53563.0,131.91638,0,39.0,1,1,1,5,0,0,0,0,0,0,0,0,0.30095819,1,
1336,1.0,1,7,1,22.0,1,1.0,0.0,0.0,0.17113851,0.00820283,44246.0,2312.8049,0,52.6,0,0,0,3,0,0,1,0,0,1,0,0,0.61142045,1,0.9221864747018709
1337,0.0,3,4,0,62.0,2,1.0,0.0,0.0,0.24763705,0.03982301,83731.0,133.95621,0,50.0,1,0,1,2,0,0,0,0,0,0,0,0,0.40565708,0,0.15724890881369047
1338,0.0,3,5,1,53.0,2,1.0,0.0,0.0,0.20549242,0.05729167,82788.0,968.08331,0,41.4,0,1,1,8,0,0,0,0,0,0,0,0,0.48781347,0,0.1992056749615439
1339,0.0,2,6,1,54.0,2,0.98681539,0.0,0.01318458,0.38356832,0.02389318,107255.0,558.4528799999999,0,45.7,1,1,1,2,0,0,0,0,0,0,0,0,0.40465736,0,0.16916923376561066
1340,0.0,2,5,1,66.0,2,1.0,0.0,0.0,0.14445755,0.01935484,55772.0,2874.1233,0,51.9,0,1,1,5,0,0,0,0,0,0,0,1,0.56730056,0,0.20806900166247302
1341,1.0,1,5,1,76.0,2,1.0,0.0,0.0,0.07306692,0.05166403,30679.0,5177.6206,0,68.6,0,0,1,6,0,0,0,0,0,0,0,0,0.63889581,0,0.22074196752353106
1342,,2,2,0,65.0,1,1.0,0.0,0.0,0.26304349,0.03116883,65000.0,408.29645,0,47.6,0,0,0,4,0,1,0,0,0,0,1,0,0.45866229999999997,1,
1343,0.0,1,1,0,56.0,2,1.0,0.0,0.0,0.08799342,0.12080868,25817.0,3223.7661,0,70.7,0,1,1,2,0,0,1,0,0,0,0,0,0.58466268,0,0.238314356701033
1344,,3,0,0,59.0,2,0.0,0.62857145,0.37142858,0.07793523,0.0,58421.0,5.6292324,0,43.2,0,0,0,1,0,1,0,0,0,0,0,0,0.29453003,0,
1345,1.0,2,2,0,53.0,1,0.94837856,0.0,0.05162145,0.07142857,0.06489493,31686.0,228.26067999999998,0,46.7,1,0,0,5,0,0,0,0,0,0,0,0,0.55926007,1,0.8838303567884527
1346,0.0,2,3,0,47.0,2,0.0,0.17835671,0.82164329,0.06859206,0.04456824,52269.0,8.5914011,0,34.7,0,0,1,3,0,0,0,0,0,0,0,0,0.31294495,0,0.2210651302736285
1347,,2,3,0,90.0,1,0.0,0.76954842,0.23045161,0.0516269,0.0590513,53456.0,15.856395999999998,0,27.7,0,0,1,6,0,0,0,0,1,0,0,0,0.59447819,1,
1348,1.0,3,9,1,63.0,2,1.0,0.0,0.0,0.2675862,0.06074297,56359.0,539.96185,0,53.3,0,0,0,10,0,0,0,0,0,0,0,0,0.55995983,0,0.2132040929004313
1349,1.0,2,0,0,66.0,5,1.0,0.0,0.0,0.08381503,0.018939400000000002,27391.0,2147.6746,0,66.5,1,0,1,1,0,0,0,0,0,0,1,0,0.57842988,0,0.21549925471510437
1350,0.0,3,1,1,64.0,2,1.0,0.0,0.0,0.1130761,0.04901961,65000.0,1323.6771,0,49.4,0,1,0,6,0,0,0,0,0,0,0,0,0.54209727,0,0.2003547099087935
1351,0.0,2,5,1,66.0,2,1.0,0.0,0.0,0.14548023,0.05747126,59219.0,592.2755099999999,0,46.2,1,0,1,2,0,1,0,0,0,0,0,0,0.55683094,0,0.20372798804069825
1352,,3,1,1,48.0,2,1.0,0.0,0.0,0.14471969,0.03190014,68537.0,3107.4028,0,55.3,1,1,1,7,0,1,0,0,0,0,1,0,0.53479493,0,
1353,0.0,3,0,0,40.0,2,0.0,0.7143606,0.28563941,0.12604167,0.06364922,57417.0,69.671295,0,56.1,1,0,1,7,0,1,0,0,0,0,0,0,0.29906383,0,0.2285518025853502
1354,,2,7,1,45.0,1,1.0,0.0,0.0,0.02628435,0.1232687,55352.0,1616.5905,0,67.5,1,0,1,1,0,1,0,0,0,0,0,0,0.57931501,1,
1355,,1,4,1,54.0,1,1.0,0.0,0.0,0.25036496,0.01842871,51059.0,3673.1619,1,63.0,0,0,0,6,0,0,0,0,0,0,0,0,0.57915187,1,
1356,1.0,3,8,1,35.0,1,1.0,0.0,0.0,0.03582555,0.05375754,27328.0,3632.5542,0,64.4,0,0,0,3,0,1,0,0,0,0,0,0,0.66035557,1,0.9205112558419679
1357,0.0,2,5,1,57.0,2,1.0,0.0,0.0,0.12665535,0.0438968,41354.0,2330.9534,0,45.9,1,0,1,4,0,1,0,0,0,0,0,0,0.61185139,0,0.2461358294299523
1358,1.0,2,5,1,35.0,1,1.0,0.0,0.0,0.14191729,0.06594724,39531.0,1696.7333,0,53.6,1,0,1,5,0,0,0,0,0,0,0,0,0.62202054,1,0.9133561431381662
1359,1.0,1,2,1,55.0,1,1.0,0.0,0.0,0.20386644,0.02669404,61607.0,3018.4905,0,56.1,0,0,0,9,0,0,0,0,0,0,1,0,0.55031455,1,0.8753629455425781
1360,,2,8,0,67.0,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526.0,8.5937424,0,38.8,0,0,1,3,0,0,1,0,0,0,0,0,0.36588526,0,
1361,1.0,2,6,1,53.0,2,1.0,0.0,0.0,0.22294173,0.05771938,38556.0,1879.1697,0,54.7,0,0,0,2,0,1,0,0,0,0,0,1,0.61609793,0,0.25911608521293533
1362,,2,2,1,72.0,1,1.0,0.0,0.0,0.16159496,0.0,74310.0,1521.4001,0,51.7,1,0,0,4,0,0,0,0,0,0,0,0,0.51026112,1,
1363,1.0,2,4,1,48.0,1,1.0,0.0,0.0,0.21564327,0.04712042,49413.0,1291.9407,0,66.7,0,0,0,4,0,0,0,0,0,0,0,0,0.58702451,1,0.8933830986625084
1364,1.0,2,0,1,57.0,1,0.91629297,0.0,0.08370703,0.00657895,0.09968521,31482.0,128.08875,0,51.3,0,0,0,1,0,1,0,0,0,0,0,0,0.62829745,1,0.8963830505487532
1365,1.0,1,2,1,57.0,1,1.0,0.0,0.0,0.03374578,0.15020297,59948.0,2308.7661,0,61.9,0,0,1,3,0,0,0,0,0,0,0,0,0.56195801,1,0.874176982413164
1366,,3,2,1,68.0,2,1.0,0.0,0.0,0.13809525,0.04172877,40476.0,4334.1846,0,56.6,0,0,1,9,0,0,0,0,1,0,0,1,0.84292471,0,
1367,0.0,3,8,1,62.0,2,1.0,0.0,0.0,0.31391585,0.0,79578.0,258.94427,0,56.1,0,0,0,10,0,0,0,0,0,0,0,0,0.48982123,0,0.1865231887199105
1368,1.0,2,5,0,26.0,1,0.91388267,0.0,0.0861173,0.21953675,0.01011378,62198.0,69.45970200000001,0,47.5,0,0,0,5,0,1,0,0,0,0,0,0,0.46264097,1,0.8921464373237968
1369,1.0,2,4,1,72.0,1,1.0,0.0,0.0,0.15143120000000002,0.03023758,40063.0,940.48834,1,61.4,0,1,1,7,0,0,0,0,0,0,0,0,0.61033386,1,0.871527997552896
1370,,3,6,1,35.0,5,1.0,0.0,0.0,0.10208333,0.05681818,41298.0,2665.6936,0,62.3,0,0,0,3,0,0,1,0,0,1,0,0,0.61904758,0,
1371,,1,1,1,81.0,1,1.0,0.0,0.0,0.08799342,0.12080868,25817.0,3223.7661,0,77.3,0,0,0,8,1,0,0,0,0,0,1,0,0.64954543,1,
1372,0.0,1,3,1,48.0,2,0.89912504,0.0,0.10087494,0.11487482,0.4246231,66875.0,203.62663,0,43.1,1,0,0,5,0,0,0,0,0,0,0,0,0.51673412,0,0.2297569009939118
1373,1.0,2,0,1,53.0,1,0.90063608,0.0,0.09936389,0.06637168,0.05046055,47355.0,236.04401000000001,0,54.9,0,0,0,8,0,0,0,0,0,0,0,0,0.57877326,1,0.8892018089730624
1374,0.0,1,3,0,70.0,2,1.0,0.0,0.0,0.03428094,0.03846154,49095.0,2547.9414,0,57.6,0,0,1,8,0,1,0,0,0,0,0,0,0.51580608,0,0.18146177375690878
1375,1.0,1,7,0,72.0,1,1.0,0.0,0.0,0.13103448,0.05817174,42596.0,4159.9087,1,69.4,0,0,0,4,0,0,0,0,0,0,0,0,0.52944523,1,0.8482492641304281
1376,,1,7,0,74.0,2,1.0,0.0,0.0,0.09797297,0.0,63333.0,1331.2023,0,62.5,0,1,1,2,0,1,0,0,0,0,0,0,0.46957058,0,
1377,0.0,2,6,1,48.0,2,0.0,0.0,1.0,0.09838473,0.02795699,43382.0,0.09685578,0,33.1,0,0,1,9,0,1,0,0,0,0,0,1,0.40526304,0,0.2633306408104972
1378,1.0,2,5,1,71.0,1,1.0,0.0,0.0,0.12665535,0.0438968,41354.0,2330.9534,1,55.8,1,0,0,4,0,1,0,0,0,0,0,0,0.60802668,1,0.8717359249780461
1379,0.0,1,8,0,65.0,1,1.0,0.0,0.0,0.07221813,0.07278106,27894.0,5272.6733,0,61.6,0,0,0,9,0,1,0,0,0,0,0,0,0.57734299,1,0.8717804975422118
1380,0.0,2,5,0,63.0,1,0.0,0.89132506,0.10867493,0.27993393,0.0728972,72563.0,25.380922,0,36.7,0,1,1,4,0,1,0,0,0,0,0,1,0.25173289,1,0.8315053981236408
1381,1.0,1,3,0,43.0,1,0.80747765,0.0,0.19252232,0.21702838,0.03313253,71139.0,70.902016,0,44.7,0,0,0,3,0,1,0,0,0,0,0,0,0.40994289,1,0.863344241514401
1382,1.0,2,5,1,82.0,1,0.0,1.0,0.0,0.03090129,0.07792208,28231.0,988.2764900000001,0,43.8,0,0,0,6,0,0,0,0,0,0,0,0,0.44252571,1,0.8684873985885042
1383,1.0,2,1,1,71.0,5,1.0,0.0,0.0,0.09029345,0.09137056,27829.0,2436.5303,0,64.3,0,0,0,7,0,0,0,0,0,0,0,0,0.64685464,0,0.23498314822079744
1384,1.0,2,5,1,64.0,1,1.0,0.0,0.0,0.25638181,0.05519897,61033.0,326.46875,0,44.2,1,1,1,9,0,0,0,0,0,0,0,0,0.54656506,1,0.8638254516272137
